-23 35.5 1.5 
-25.5 35.5 3 
-25.5 40.5 3 
-23 40.5 1.5 

-23 35.5 1.5 
-20.5 35.5 3 
-20.5 40.5 3 
-23 40.5 1.5 

-23 35.5 1.5 
-20.5 35.5 1.5 
-20.5 40.5 1.5 
-23 40.5 1.5 

-23 35.5 1.5 
-20.5 35.5 0 
-20.5 40.5 0 
-23 40.5 1.5 

-23 35.5 1.5 
-25.5 35.5 0 
-25.5 40.5 0 
-23 40.5 1.5 

-23 35.5 1.5 
-25.5 35.5 3 
-25.5 40.5 3 
-23 40.5 1.5 

