3 -90.5 1.5 
0.5 -90.5 3 
0.5 -85.5 3 
3 -85.5 1.5 

3 -90.5 1.5 
5.5 -90.5 3 
5.5 -85.5 3 
3 -85.5 1.5 

3 -90.5 1.5 
5.5 -90.5 1.5 
5.5 -85.5 1.5 
3 -85.5 1.5 

3 -90.5 1.5 
5.5 -90.5 0 
5.5 -85.5 0 
3 -85.5 1.5 

3 -90.5 1.5 
0.5 -90.5 0 
0.5 -85.5 0 
3 -85.5 1.5 

3 -90.5 1.5 
0.5 -90.5 3 
0.5 -85.5 3 
3 -85.5 1.5 

